"household_id","individual_id","sex","age","age_p","married","form_married","nev_married","disability","religion","literacy","educ","work","member_r0","head_r0","relation_r0","relation_os_r0","member_r1","head_r1","respond_r1","relation_r1","relation_os_r1","member_r2","head_r2","respond_r2","relation_r2","relation_os_r2","member_r3","head_r3","respond_r3","relation_r3","relation_os_r3","member_r4","head_r4","respond_r4","relation_r4","relation_os_r4","member_r5","head_r5","respond_r5","relation_r5","relation_os_r5","member_r6","head_r6","respond_r6","relation_r6","relation_os_r6","member_r7","head_r7","respond_r7","relation_r7","relation_os_r7","member_r8","head_r8","respond_r8","relation_r8","relation_os_r8","member_r9","head_r9","respond_r9","relation_r9","relation_os_r9","member_r10","head_r10","respond_r10","relation_r10","relation_os_r10"
"010103088800709072",3,1,12,12,0,0,1,0,1,1,1,1,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010103088800709072",4,1,10,10,0,0,1,0,1,1,1,0,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010103088800709072",5,2,7,7,0,0,0,0,,0,1,0,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010103088800709072",6,1,4,5,0,0,0,,,0,0,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010103088800709072",7,2,1,3,0,0,0,,,,,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010103088800709072",8,2,70,78,0,1,0,0,1,0,0,1,1,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,,,,,,,,,,,,,,,
"010103088800709072",9,2,,20,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010103088800709080",1,2,56,,0,1,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010103088800709080",2,1,18,,0,0,1,0,1,1,2,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010103088800709080",3,1,16,,0,0,1,0,1,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010103088800709080",4,2,10,,0,0,0,,,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104010100101028",1,2,,40,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101028",2,1,,50,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
"010104010100101028",3,2,,21,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101028",4,2,,14,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101028",5,1,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101028",6,2,,4,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101044",1,2,,32,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101044",2,2,,22,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,6,,1,0,0,6,,1,0,0,6,,,,,,,,,,,,,,,,
"010104010100101044",3,2,,16,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,6,,1,0,0,6,,,,,,,,,,,,,,,,
"010104010100101060",1,1,,25,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101060",2,2,,23,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
"010104010100101076",1,2,,40,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101076",2,1,,20,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101076",3,1,,18,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101108",1,1,,21,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101108",2,2,,20,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010104010100101140",1,1,,48,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
"010104010100101140",2,2,,36,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,1,0,0,2,,,,,,,,,,,,,,,,,,,,,
"010104010100101140",3,1,,18,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,
"010104010100101140",4,2,,16,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,
"010104010100101140",5,1,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,
"010104010100101156",1,1,,55,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101156",2,2,,37,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010104010100101156",3,2,,22,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101156",4,2,,17,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101156",5,1,,14,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101156",6,2,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101156",7,2,,6,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101188",1,1,,42,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101188",2,2,,19,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101188",3,1,,13,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101188",4,2,,11,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101188",5,2,,3,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101220",1,1,,28,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101220",2,2,,25,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010104010100101220",3,1,,6,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101220",4,2,,1,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104010100101236",1,1,,37,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010104010100101236",2,2,,28,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010104010100101236",3,1,,6,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104088800405010",1,1,33,33,1,0,0,0,1,1,1,0,1,1,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,,,,,,,,,,,,,,,
"010104088800405010",2,2,25,25,1,0,0,0,1,1,3,0,1,0,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,,,,,,,,,,,,,,,
"010104088800405010",3,1,5,5,0,0,0,,,0,0,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104088800405010",4,1,0,1,0,0,0,,,,,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010104088800405019",1,1,33,,1,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405019",2,2,25,,1,0,0,0,1,1,2,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405019",3,2,4,,0,0,0,,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405028",1,1,39,,1,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405028",2,2,34,,1,0,0,0,1,1,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405028",3,1,5,,0,0,0,,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405028",4,1,1,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405030",1,1,30,,1,0,0,0,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405030",2,2,24,,1,0,0,0,1,1,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405030",3,1,5,,0,0,0,,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405030",4,2,0,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405043",1,1,35,,0,0,1,0,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405043",2,2,28,,1,0,0,0,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405043",3,2,3,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405043",4,1,1,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405056",1,2,35,,0,0,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405056",2,1,42,,1,0,0,0,1,1,2,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405069",1,1,40,,1,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405069",2,2,28,,1,0,0,0,1,0,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405069",3,1,10,,0,0,1,0,1,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405069",4,2,8,,0,0,0,0,,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405069",5,1,6,,0,0,0,0,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405069",6,1,2,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405080",1,1,30,,1,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405080",2,2,25,,1,0,0,0,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405080",3,1,5,,0,0,0,,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405080",4,2,3,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405080",5,2,1,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405091",1,1,35,,1,0,0,0,1,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405091",2,2,28,,1,0,0,0,1,1,2,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405091",3,1,5,,0,0,0,,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405091",4,2,1,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405098",1,1,57,,1,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405098",2,2,37,,1,0,0,1,1,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405098",3,1,21,,0,0,1,1,1,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405098",4,1,17,,0,0,1,1,1,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405098",5,2,12,,0,0,0,,,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405098",6,2,5,,0,0,0,,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405106",1,1,45,,1,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405106",2,2,40,,1,0,0,0,1,0,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405106",3,2,17,,0,0,1,0,1,0,2,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405106",4,2,13,,0,0,1,0,1,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405106",5,1,9,,0,0,0,0,,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405106",6,1,3,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405133",1,1,42,,0,1,0,0,2,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405133",2,2,19,,0,0,1,0,2,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405133",3,2,17,,0,0,1,0,2,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405133",5,1,13,,0,0,1,0,2,1,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010104088800405133",6,1,6,,0,0,0,0,,0,0,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010105088800712018",1,1,42,44,1,0,0,0,1,1,2,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010105088800712018",2,2,25,28,1,0,0,0,1,1,2,1,1,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010105088800712018",3,2,7,7,0,0,0,0,,1,0,0,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712018",4,1,2,3,0,0,0,,,,,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712018",5,2,,0,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712045",1,1,32,33,1,0,0,0,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010105088800712045",2,2,20,22,1,0,0,0,1,1,2,0,1,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010105088800712045",3,2,17,20,0,1,0,0,1,1,2,0,1,0,13,,1,0,0,13,,1,0,0,13,,1,0,0,13,,1,0,0,13,,1,0,0,13,,1,0,0,13,,1,0,0,13,,,,,,,,,,,,,,,,
"010105088800712045",5,2,0,1,0,0,0,,,,,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712049",1,1,43,44,1,0,0,0,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010105088800712049",2,2,26,25,1,0,0,0,1,1,2,1,1,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010105088800712049",3,2,10,11,0,0,1,0,1,1,1,1,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712049",4,2,7,10,0,0,0,0,,0,0,0,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712049",5,1,4,5,0,0,0,,,0,0,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712049",6,2,0,2,0,0,0,,,,,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712049",7,1,,21,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712050",1,1,31,,1,0,0,1,1,1,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010105088800712050",2,2,30,,1,0,0,0,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010105088800712050",3,2,2,,0,0,0,,,,,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"010105088800712054",1,1,44,45,1,0,0,0,1,1,0,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010105088800712054",2,2,38,33,1,0,0,0,1,0,0,1,1,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
"010105088800712054",3,1,20,20,0,0,1,0,1,1,1,1,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712054",4,1,17,18,0,0,1,0,1,1,2,0,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712054",5,1,15,16,0,0,1,0,1,1,1,1,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712054",6,1,13,14,0,0,1,0,1,1,1,1,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712054",7,2,9,10,0,0,0,0,,1,1,1,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712054",8,1,5,7,0,0,0,,,0,0,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712054",9,2,2,2,0,0,0,,,,,,1,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"010105088800712054",10,2,87,90,0,1,0,1,1,0,0,0,1,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,1,0,0,5,,,,,,,,,,,,,,,,
"010105088800712061",1,1,38,38,1,0,0,0,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"010105088800712061",2,2,30,30,1,0,0,0,1,0,0,1,1,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,
